0,0.031,0.000668,3.8532
0,0.031,0.001336,2.4833
0,0.031,0.00267,2.3579
0,0.031,0.0053,2.6088
0,0.031,0.0106,3.8522
0,0.031,0.0212,2.9833
0,0.031,0.0424,2.608
0,0.125,0.000668,2.7321
0,0.125,0.001336,2.9811
0,0.125,0.00267,2.235
0,0.125,0.0053,5.8383
0,0.125,0.0106,3.8505
0,0.125,0.0212,5.3376
0,0.125,0.0424,2.3622
0,0.5,0.000668,4.5974
0,0.5,0.001336,4.3463
0,0.5,0.00267,5.7166
0,0.5,0.0053,16.225
0,0.5,0.0106,17.648
0,0.5,0.0212,31.911
0,0.5,0.0424,7.2039
0,2,0.000668,5.7183
0,2,0.001336,2.484
0,2,0.00267,4.5955
0,2,0.0053,5.3196
0,2,0.0106,6.7138
0,2,0.0212,9.9365
0,2,0.0424,5.0955
0,8,0.000668,3.854
0,8,0.001336,4.3475
0,8,0.00267,4.2262
0,8,0.0053,3.1045
0,8,0.0106,4.8436
0,8,0.0212,5.465
0,8,0.0424,3.3509
0,16,0.000668,3.7256
0,16,0.001336,3.9766
0,16,0.00267,2.7316
0,16,0.0053,3.6035
0,16,0.0106,4.8467
0,16,0.0212,5.0962
0,16,0.0424,3.1061
