0,0.031,0.000668,26.347,7.2075
0,0.031,0.001336,25.835,13.298
0,0.031,0.00267,27.081,7.9505
0,0.031,0.0053,25.495,11.815
0,0.031,0.0106,27.087,8.45
0,0.031,0.0212,27.456,11.428
0,0.031,0.0424,27.805,6.4549
0,0.125,0.000668,30.661,7.3218
0,0.125,0.001336,27.568,6.8306
0,0.125,0.00267,23.955,6.4561
0,0.125,0.0053,24.572,7.1982
0,0.125,0.0106,27.095,14.299
0,0.125,0.0212,28.564,7.3272
0,0.125,0.0424,28.82,9.3181
0,0.5,0.000668,29.674,7.3245
0,0.5,0.001336,30.67,8.8163
0,0.5,0.00267,30.796,15.772
0,0.5,0.0053,26.073,6.7028
0,0.5,0.0106,27.447,8.4442
0,0.5,0.0212,28.425,10.301
0,0.5,0.0424,29.676,8.6903
0,2,0.000668,28.348,13.177
0,2,0.001336,33.776,6.8302
0,2,0.00267,36.524,7.8262
0,2,0.0053,41.997,11.56
0,2,0.0106,34.044,13.669
0,2,0.0212,26.704,5.4634
0,2,0.0424,24.837,8.9421
0,8,0.000668,29.453,7.4575
0,8,0.001336,27.926,8.5645
0,8,0.00267,31.804,12.048
0,8,0.0053,33.177,10.934
0,8,0.0106,36.754,11.672
0,8,0.0212,36.624,14.4
0,8,0.0424,24.6,11.304
0,16,0.000668,30.274,9.8037
0,16,0.001336,26.819,9.061
0,16,0.00267,30.323,9.4452
0,16,0.0053,34.682,9.0753
0,16,0.0106,31.412,8.4443
0,16,0.0212,26.94,10.679
0,16,0.0424,28.462,6.9602
