135,0.031,0.001336,22.495
135,0.031,0.00267,25.474
135,0.031,0.0053,22.727
135,0.031,0.0106,23.398
135,0.031,0.0212,17.58
135,0.031,0.0424,22.037
135,0.125,0.001336,25.589
135,0.125,0.00267,19.246
135,0.125,0.0053,21.127
135,0.125,0.0106,23.009
135,0.125,0.0212,16.48
135,0.125,0.0424,17.317
135,0.5,0.001336,22.127
135,0.5,0.00267,24.34
135,0.5,0.0053,30.063
135,0.5,0.0106,21.166
135,0.5,0.0212,20.685
135,0.5,0.0424,19.671
135,2,0.001336,30.428
135,2,0.00267,21.203
135,2,0.0053,28.331
135,2,0.0106,30.879
135,2,0.0212,22.04
135,2,0.0424,20.293
135,8,0.001336,28.848
135,8,0.00267,25.707
135,8,0.0053,23.699
135,8,0.0106,28.721
135,8,0.0212,26.953
135,8,0.0424,17.069
135,16,0.001336,23.214
135,16,0.00267,26.577
135,16,0.0053,18.378
135,16,0.0106,31.588
135,16,0.0212,22.536
135,16,0.0424,23.875
