135,0.031,0.000668,33.413
135,0.031,0.001336,34.522
135,0.031,0.00267,29.708
135,0.031,0.0053,23.708
135,0.031,0.0106,29.214
135,0.031,0.0212,31.294
135,0.031,0.0424,30.809
135,0.125,0.000668,32.297
135,0.125,0.001336,26.593
135,0.125,0.00267,25.342
135,0.125,0.0053,26.598
135,0.125,0.0106,31.55
135,0.125,0.0212,29.456
135,0.125,0.0424,36.156
135,0.5,0.000668,34.669
135,0.5,0.001336,28.586
135,0.5,0.00267,35.257
135,0.5,0.0053,30.693
135,0.5,0.0106,35.317
135,0.5,0.0212,32.038
135,0.5,0.0424,32.095
135,2,0.000668,26.172
135,2,0.001336,38.464
135,2,0.00267,36.428
135,2,0.0053,32.929
135,2,0.0106,37.869
135,2,0.0212,35.157
135,2,0.0424,31.703
135,8,0.000668,48.401
135,8,0.001336,53.646
135,8,0.00267,26.837
135,8,0.0053,36.624
135,8,0.0106,38.376
135,8,0.0212,35.412
135,8,0.0424,26.395
135,16,0.000668,32.457
135,16,0.001336,23.588
135,16,0.00267,23.002
135,16,0.0053,24.958
135,16,0.0106,39.576
135,16,0.0212,33.288
135,16,0.0424,27.75
