0,0.031,0.001336,6.2335
0,0.031,0.00267,9.1603
0,0.031,0.0053,9.3495
0,0.031,0.0106,7.1647
0,0.031,0.0212,7.1631
0,0.031,0.0424,5.9826
0,0.125,0.001336,14.701
0,0.125,0.00267,15.643
0,0.125,0.0053,16.755
0,0.125,0.0106,16.011
0,0.125,0.0212,10.031
0,0.125,0.0424,5.3557
0,0.5,0.001336,15.202
0,0.5,0.00267,25.056
0,0.5,0.0053,25.171
0,0.5,0.0106,28.602
0,0.5,0.0212,20.496
0,0.5,0.0424,7.7882
0,2,0.001336,15.139
0,2,0.00267,18.128
0,2,0.0053,23.056
0,2,0.0106,25.178
0,2,0.0212,25.037
0,2,0.0424,10.593
0,8,0.001336,9.8362
0,8,0.00267,8.4076
0,8,0.0053,11.9
0,8,0.0106,15.822
0,8,0.0212,21.813
0,8,0.0424,12.33
0,16,0.001336,8.6593
0,16,0.00267,7.7907
0,16,0.0053,9.284
0,16,0.0106,12.772
0,16,0.0212,9.287
0,16,0.0424,6.2901
