315,0.031,0.000668,6.2112
315,0.031,0.001336,8.1879
315,0.031,0.00267,13.406
315,0.031,0.0053,10.185
315,0.031,0.0106,7.4156
315,0.031,0.0212,6.4299
315,0.031,0.0424,4.95
315,0.125,0.000668,8.7017
315,0.125,0.001336,9.9404
315,0.125,0.00267,7.1961
315,0.125,0.0053,6.711
315,0.125,0.0106,8.1803
315,0.125,0.0212,10.911
315,0.125,0.0424,6.4444
315,0.5,0.000668,6.9545
315,0.5,0.001336,10.681
315,0.5,0.00267,7.1201
315,0.5,0.0053,8.4461
315,0.5,0.0106,9.8993
315,0.5,0.0212,6.1843
315,0.5,0.0424,4.4527
315,2,0.000668,3.4814
315,2,0.001336,9.1607
315,2,0.00267,7.125
315,2,0.0053,10.92
315,2,0.0106,5.443
315,2,0.0212,8.6738
315,2,0.0424,5.6116
315,8,0.000668,9.1848
315,8,0.001336,6.9519
315,8,0.00267,11.599
315,8,0.0053,10.926
315,8,0.0106,9.886
315,8,0.0212,8.9143
315,8,0.0424,12.551
315,16,0.000668,8.1845
315,16,0.001336,9.4401
315,16,0.00267,8.6122
315,16,0.0053,8.1991
315,16,0.0106,8.9131
315,16,0.0212,5.6877
315,16,0.0424,7.4324
