"","name","Amp","Q","X_peak","Y_peak","X_sig","Y_sig","method","amplitude","orientation","rss","rmse","deviance","AIC","R2","R2_adj"
"25","CALSTC07-LM-07-3501-cell1",1,-1,-5.43737855588389,2.96443346461581,1.0454267154652,5.23139644862397,"elliptical_log","constrained","constrained",1.04220773598394,0.228276995773111,1.04220773598394,7.66972158129833,0.642335991576607,0.622465768886419
"26","CALSTC07-LM-07-3588-cell1",1,-1,-7.34541981487575,2.48596868138069,5.58820567242537,2.1460240689594,"elliptical_log","constrained","constrained",1.81371213299142,0.207806694343762,1.81371213299142,-2.78550999403681,0.547294224136273,0.53597657973968
"27","CALSTC07-LM-09-3210-cell1",1,-1,-3.63545872021727,2.91467096198429,2.98778192317725,3.2596356053164,"elliptical_log","constrained","constrained",1.42141078441116,0.18396498013087,1.42141078441116,-13.0219918593022,0.758076489523151,0.75202840176123
"28","CALSTC08-LM-01-3183-cell1",1,-1,-17.8484195777412,21.9191883058353,15.2255936121198,45.626444669599,"elliptical_log","constrained","constrained",2.32809585673881,0.235437579268638,2.32809585673881,7.7008424143478,0.104982728037682,0.0826072962386244
"29","CALSTC08-LM-01-3183-cell2",1,-1,-10.8020097340886,9.57375747145137,8.96208678964956,12.7722938208985,"elliptical_log","constrained","constrained",1.99769766993041,0.218092251665295,1.99769766993041,1.27251762317212,0.290083206664777,0.272335286831397
"30","CALSTC08-LM-03-3070-cell1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","CALSTC08-LM-03-3070-cell2",1,-1,-4.03459240116261,1.5277325336148,1.39030074415194,1.27065377961614,"elliptical_log","constrained","constrained",1.6889274489683,0.245598936201185,1.6889274489683,10.8334546672335,0.509723725945716,0.490866946174398
"32","CALSTC08-LM-03-3070-cell3",1,-1,-2.08102110988333,1.76406414084493,2.83567196024206,1.61527357963066,"elliptical_log","constrained","constrained",5.60671159835676,0.365367121255058,5.60671159835676,44.6152167737403,0.133864452971313,0.112211064295596
"33","CALSTC08-LM-03-3147-cell1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","CALSTC08-LM-03-3147-cell2",1,-1,-4.00799246904299,1.22849998506569,0.973317846140028,1.5160680562327,"elliptical_log","constrained","constrained",0.47589296921817,0.106446160012398,0.47589296921817,-58.9789039726639,0.721587001353138,0.714626676386967
"35","CALSTC08-LM-03-3147-cell3",1,-1,-3.36224600948301,1.58040891150811,1.51711854085828,1.84057144410471,"elliptical_log","constrained","constrained",1.02596301203342,0.156293604356354,1.02596301203342,-26.7147559698488,0.615377804739671,0.605762249858163
"36","CALSTC08-LM-03-3203-cell1",1,-1,-3.4916831570666,1.47355289301147,1.2249157665786,2.28516125023277,"elliptical_log","constrained","constrained",1.07478758282755,0.159969311255356,1.07478758282755,-24.7621193019401,0.564803400550255,0.553923485564011
"37","CALSTC08-LM-03-3203-cell2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","CALSTC08-LM-03-3575-cell1",1,-1,-5.42228720144408,12.5536085385927,4.91896717259914,17.1464856979596,"elliptical_log","constrained","constrained",0.996721729560861,0.154050218277837,0.996721729560861,-27.9292007198119,0.625701868138889,0.616344414842361
"39","CALSTC08-LM-03-3575-cell2",1,-1,-5.41426083272752,17.6776992249648,4.52492470382947,24.3525849752486,"elliptical_log","constrained","constrained",0.685230441960191,0.127730225564906,0.685230441960191,-43.6672907769706,0.666661905054245,0.658328452680602
"40","CALSTC08-LM-03-3622-cell1",1,-1,-3.9505381889472,13.388180494563,4.35693406401407,19.1318580553736,"elliptical_log","constrained","constrained",0.666822449610282,0.126002876914462,0.666822449610282,-44.8110085403039,0.594686042160035,0.584553193214036
"41","CALSTC08-LM-03-3681-cell1",1,-1,-3.7414716999278,12.637535817038,4.27619229084795,17.9777909383355,"elliptical_log","constrained","constrained",1.05538436851887,0.158518766240623,1.05538436851887,-25.5272758798385,0.519163511175776,0.50714259895517
"42","CALSTC08-LM-03-3681-cell2",1,-1,-4.88021936976342,11.9763644624723,4.87941152165659,17.8594080429528,"elliptical_log","constrained","constrained",0.770682060526688,0.135460595265498,0.770682060526688,-38.7314204383846,0.652442395648466,0.643753455539678
"43","CALSTC08-LM-03-3739-cell1",1,-1,-2.01574308771675,2.43751610503046,2.38804043586205,2.50586481178874,"elliptical_log","constrained","constrained",1.9769739710738,0.216958080824592,1.9769739710738,0.834542707001219,0.544329289625108,0.532937521865736
"44","CALSTC08-LM-04-3345-cell2",1,-1,-2.18169128246048,1.53468566947653,1.47302606613027,3.41877844667505,"elliptical_log","constrained","constrained",0.952000272827702,0.195141002644519,0.952000272827702,-0.754717901648677,0.539011384094694,0.518968400794464
"45","CALSTC08-LM-04-3411-cell1",1,-1,-3.248780521376,12.6677718071197,4.08433833515235,14.415499818724,"elliptical_log","constrained","constrained",0.739613137541288,0.132702059547416,0.739613137541288,-40.4596638755358,0.569517526538254,0.558755464701711
"46","CALSTC08-LM-04-3411-cell2",1,-1,-7.34453434050666,3.05319711500957,5.62752389329221,1.47909994555575,"elliptical_log","constrained","constrained",1.56287417197221,0.228245056315372,1.56287417197221,6.49618686308344,0.553469439326185,0.53752191930212
"47","CALSTC08-LM-04-3482-cell1",1,-1,-3.45347579044005,2.65409213146995,3.17410581297654,3.76877240742915,"elliptical_log","constrained","constrained",1.39031384383127,0.181941503147059,1.39031384383127,-13.9510478181162,0.687236059340533,0.679416960824046
"48","CALSTC08-LM-04-3482-cell2",1,-1,-2.95764594303864,2.51023926939933,3.08680995481144,2.0643733907341,"elliptical_log","constrained","constrained",1.64060499509866,0.216505030960923,1.64060499509866,2.21579273629193,0.570059917262049,0.557031429906353
