"","r_i","r_s","r_is","R_indp","R_diag","ZF_indp","ZF_diag","Z_diff","name"
"114",0.943216025018661,0.918877389430658,0.916000774559133,0.641411972008172,0.411898759321734,0.760568966872139,0.43789580209179,1.31070459141049,"STC06-LM-06-5914-cell1"
"115",0.888410870677479,0.960124436238756,0.919652273631316,0.0494568553345357,0.79372174539991,0.0494972381183246,1.08141095992888,-4.1916533531299,"STC06-LM-07-5630-cell1"
"116",0.868251017367989,0.881112534180329,0.984196077122157,0.0126997322432514,0.302581741802795,0.0127004150604766,0.312359107500662,-1.21721936283353,"STC06-LM-08-5922-cell1"
"117",0.823443154471715,0.848457477721163,0.988622340913176,-0.192948328865892,0.402860803564737,-0.195397707170785,0.427059307841181,-2.52843234759614,"STC06-LM-08-5922-cell2"
"118",0.751062361423615,0.785429113211608,0.802601705409539,0.326844538356365,0.463706286043268,0.339291286903902,0.502022532659135,-0.661017445074884,"STC06-LM-11-5169-cell1"
"119",0.509718313998484,0.667283333061742,0.756322224704841,0.0103378076530875,0.500630201829694,0.0103381759447918,0.550146766812788,-1.98338340959609,"STC07-LM-01-5637-cell1"
"120",0.920697958930975,0.857857788555729,0.882690504824406,0.676904842321651,0.246256733757854,0.823379065880714,0.25142395507566,2.32329264295404,"STC07-LM-05-5756-cell1"
"121",NA,NA,NA,NA,NA,NA,NA,NA,"STC07-LM-06-5901-cell1"
"122",0.876299725536359,0.941600362069442,0.920377236180237,0.073456084174632,0.717007271361083,0.0735886315817277,0.901458446176393,-3.36282308390296,"STC07-LM-11-5904-cell1"
"123",0.963892450327995,0.924430247517912,0.956255761361958,0.716229574546946,0.0346929149919218,0.89985975281007,0.0347068438305636,3.51426772921601,"STC07-LM-13-5909-cell1"
"124",0.758595093267115,0.753155346209282,0.998238528339607,0.173370291262168,-0.106154233159593,0.175139317671616,-0.106555691851062,0.912796156376006,"STC08-LM-04-5655-cell1"
"125",0.870498589017021,0.878736587922025,0.949279403922776,0.242082156180205,0.338536066620172,0.246984707146366,0.352438174279684,-0.428354008446545,"STC08-LM-04-5709-cell1"
"126",0.799533627263706,0.783154216216741,0.991406823889292,0.284091334707841,-0.121024044991656,0.292127009143682,-0.121620165030769,1.68064896640142,"STC08-LM-04-5709-cell2"
"127",0.821395909339902,0.718562625291037,0.727122591503492,0.626073842858807,0.309808250112665,0.734932682883651,0.320333287074771,1.6841107070451,"STC08-LM-05-5655-cell1"
"128",0.803078078767122,0.546227055366547,0.742860105995215,0.708524957803641,-0.126214304205412,0.8842156479409,-0.126890983885742,4.10713455407088,"STC08-LM-05-5655-cell2"
"129",0.81111504713111,0.731533234176505,0.749978388159564,0.582012026697382,0.318482024206926,0.665500045200954,0.329956872294152,1.36298281155413,"STC08-LM-05-5707-cell1"
"130",0.919173224040673,0.846842957494333,0.929659060141214,0.673147679457683,-0.052891465893048,0.816476759790593,-0.052940870263302,3.19444435051781,"STC08-LM-05-5775-cell1"
"131",0.949894090594231,0.922259142753415,0.954473775352471,0.603767390426594,0.16742148079259,0.699054661378244,0.169012599184514,2.15304103466715,"STC08-LM-09-5571-cell1"
"132",0.817339296070145,0.655268763370808,0.848240812295133,0.653676551252431,-0.124637681870312,0.781691569818676,-0.125289161846312,3.68417314815559,"STC08-LM-09-5629-cell1"
"133",0.671697082438135,0.636171642846034,0.993355267946041,0.447684511325038,-0.364321542720557,0.481800624910509,-0.381859840286801,3.17329117612224,"STC08-LM-15-5514-cell1"
"134",0.825620926960898,0.757694937685518,0.914488261232278,0.50261675208979,0.0117143198330807,0.552801258559079,0.0117148557108451,2.19790335848269,"STC09-LM-08-5154-cell1"
"135",0.910731852378584,0.800343699068356,0.877744941832997,0.724905103695727,0.00481820687715886,0.917905599995403,0.00481824416275788,3.70897837278595,"STC09-LM-08-5154-cell2"
"136",0.916024883533042,0.776044934690884,0.780150095736376,0.787214866074726,0.244713463033887,1.06406542535402,0.249781717913174,2.99186938363773,"STC09-LM-08-5217-cell1"
"137",0.941685883780988,0.805051896925532,0.833541707494235,0.82583256818979,0.108217677551998,1.17488713770308,0.108643119113475,4.33110367786767,"STC09-LM-08-5217-cell2"
"138",0.918918852097859,0.836971273623758,0.887926184622119,0.698180720245237,0.115956642512462,0.863742182800246,0.116480591512386,3.03539093296597,"STC09-LM-08-5289-cell1"
"139",0.904564775801161,0.826802464779048,0.890577915146593,0.657573253705427,0.109416557780047,0.788526080492958,0.109856365747505,2.7567694133277,"STC09-LM-08-5289-cell2"
"140",0.894114978515043,0.773469462705158,0.870242453529993,0.707814552096414,-0.0209747426879654,0.882790548078538,-0.0209778193750571,3.67112446304407,"STC09-LM-08-5371-cell2"
"141",0.898086380990997,0.899810797815496,0.955139189934847,0.299067756032462,0.322544985228138,0.308495474673562,0.334485013380346,-0.105570005286343,"STC09-LM-08-5478-cell1"
"142",NA,NA,NA,NA,NA,NA,NA,NA,"STC09-LM-09-5004-cell1"
"143",0.671804981736279,0.733971505319096,0.873600027891974,0.0926041011597604,0.408028715780729,0.0928701809978344,0.433243901959742,-1.38260459051169,"STC09-LM-09-5004-cell2"
"144",0.950554233353374,0.916854967202265,0.91699374741322,0.68950826078396,0.364884022352911,0.847017749693234,0.382508557260241,1.88684525931604,"STC09-LM-11-5150-cell1"
"145",0.930171222820878,0.858426335628693,0.913806404682757,0.699544999430795,0.0565355402664916,0.866408926293324,0.0565958902788309,3.28947610257829,"STC09-LM-11-5150-cell2"
"146",NA,NA,NA,NA,NA,NA,NA,NA,"STC09-LM-11-5235-cell1"
